Predictor,b,Seed,Dataset,Result
REC,3,27433,war-peace,54893.54257503256
AdaptiveSampling,4,27433,war-peace,14336.0
PCSA,4,27433,war-peace,21181.0
LogLog,4,27433,war-peace,12321.839428569152
HLL,4,27433,war-peace,13010.112954452743
KMV,4,27433,war-peace,16025.451232134626
MinCount,4,27433,war-peace,15321.465325898433
REC,4,27433,war-peace,57348.113656919806
AdaptiveSampling,5,27433,war-peace,17408.0
PCSA,5,27433,war-peace,17429.0
LogLog,5,27433,war-peace,14739.952773207195
HLL,5,27433,war-peace,16312.101821155782
KMV,5,27433,war-peace,19136.234321448643
MinCount,5,27433,war-peace,16567.691899432615
REC,5,27433,war-peace,28745.53358938612
AdaptiveSampling,6,27433,war-peace,19456.0
PCSA,6,27433,war-peace,17056.0
LogLog,6,27433,war-peace,15771.090251225794
HLL,6,27433,war-peace,16497.113903398455
KMV,6,27433,war-peace,18326.894221753824
MinCount,6,27433,war-peace,20349.485695462703
REC,6,27433,war-peace,22458.424260150237
AdaptiveSampling,7,27433,war-peace,17920.0
PCSA,7,27433,war-peace,18802.0
LogLog,7,27433,war-peace,18178.05405479998
HLL,7,27433,war-peace,18312.269722550107
KMV,7,27433,war-peace,17345.540676956487
MinCount,7,27433,war-peace,21589.313389260067
REC,7,27433,war-peace,23898.87818346693
AdaptiveSampling,8,27433,war-peace,18048.0
PCSA,8,27433,war-peace,18904.0
LogLog,8,27433,war-peace,18238.3124547049
HLL,8,27433,war-peace,18835.061994803254
KMV,8,27433,war-peace,18081.321329578976
MinCount,8,27433,war-peace,19937.92323146148
REC,8,27433,war-peace,21883.33052882175
AdaptiveSampling,9,27433,war-peace,17856.0
PCSA,9,27433,war-peace,17835.0
LogLog,9,27433,war-peace,18194.386857836806
HLL,9,27433,war-peace,18339.160751577532
KMV,9,27433,war-peace,17551.82961814798
MinCount,9,27433,war-peace,18467.964223419112
REC,9,27433,war-peace,20179.501243074228
AdaptiveSampling,2,35026,crusoe,6144.0
PCSA,2,35026,crusoe,5295.0
LogLog,2,35026,crusoe,3039.654933629342
HLL,2,35026,crusoe,4984.917226745623
KMV,2,35026,crusoe,4102.0936876304295
MinCount,2,35026,crusoe,7655.440120158944
REC,2,35026,crusoe,2066.951531382569
AdaptiveSampling,3,35026,crusoe,8192.0
PCSA,3,35026,crusoe,8166.0
LogLog,3,35026,crusoe,5331.946669426336
HLL,3,35026,crusoe,7454.525905555783
KMV,3,35026,crusoe,7297.485308920331
MinCount,3,35026,crusoe,9034.683674579424
REC,3,35026,crusoe,2566.8141452419522
AdaptiveSampling,4,35026,crusoe,6656.0
PCSA,4,35026,crusoe,4264.0
LogLog,4,35026,crusoe,5899.716930519429
HLL,4,35026,crusoe,7508.49604020278
KMV,4,35026,crusoe,5943.8597767988695
MinCount,4,35026,crusoe,4876.712620271398
REC,4,35026,crusoe,4493.809435199538
AdaptiveSampling,5,35026,crusoe,6656.0
PCSA,5,35026,crusoe,4855.0
LogLog,5,35026,crusoe,5561.25309743283
HLL,5,35026,crusoe,5918.91548874934
KMV,5,35026,crusoe,6513.469508223315
MinCount,5,35026,crusoe,5934.746054318818
REC,5,35026,crusoe,9206.016150883474
AdaptiveSampling,6,35026,crusoe,6272.0
PCSA,6,35026,crusoe,5837.0
LogLog,6,35026,crusoe,6146.799774552267
HLL,6,35026,crusoe,6203.620126603825
KMV,6,35026,crusoe,6600.394293484717
MinCount,6,35026,crusoe,6116.1101593096255
REC,6,35026,crusoe,5650.029343593205
AdaptiveSampling,7,35026,crusoe,6016.0
PCSA,7,35026,crusoe,5965.0
LogLog,7,35026,crusoe,6187.850594666228
HLL,7,35026,crusoe,6438.770893391612
KMV,7,35026,crusoe,6237.626803067989
MinCount,7,35026,crusoe,6044.349412408836
REC,7,35026,crusoe,6617.178553136175
AdaptiveSampling,8,35026,crusoe,6112.0
PCSA,8,35026,crusoe,6365.0
LogLog,8,35026,crusoe,6378.757096383616
HLL,8,35026,crusoe,6581.984584615109
KMV,8,35026,crusoe,6351.774026804508
MinCount,8,35026,crusoe,6649.330427286625
REC,8,35026,crusoe,6688.801438812645
AdaptiveSampling,9,35026,crusoe,6480.0
PCSA,9,35026,crusoe,6409.0
LogLog,9,35026,crusoe,6406.6143701162155
HLL,9,35026,crusoe,6572.407202998521
KMV,9,35026,crusoe,6143.36949964041
MinCount,9,35026,crusoe,6355.3000551829955
REC,9,35026,crusoe,6980.425357110503
AdaptiveSampling,2,35026,dracula,16384.0
PCSA,2,35026,dracula,6297.0
LogLog,2,35026,dracula,20448.27949837745
HLL,2,35026,dracula,23262.94705814624
KMV,2,35026,dracula,27091.71701608274
MinCount,2,35026,dracula,5640.543355905893
REC,2,35026,dracula,1057.7911840678755
AdaptiveSampling,3,35026,dracula,14336.0
PCSA,3,35026,dracula,8166.0
LogLog,3,35026,dracula,17934.459362578353
HLL,3,35026,dracula,11118.614909981507
KMV,3,35026,dracula,9571.551937804337
MinCount,3,35026,dracula,8280.1117367794
REC,3,35026,dracula,4112.141749739368
AdaptiveSampling,4,35026,dracula,11264.0
PCSA,4,35026,dracula,6867.0
LogLog,4,35026,dracula,15301.972553483676
HLL,4,35026,dracula,11429.937291968605
KMV,4,35026,dracula,10686.690302250268
MinCount,4,35026,dracula,9730.493770624122
REC,4,35026,dracula,6465.732793091528
AdaptiveSampling,5,35026,dracula,8704.0
PCSA,5,35026,dracula,8345.0
LogLog,5,35026,dracula,11122.50619486566
HLL,5,35026,dracula,9031.488035342622
KMV,5,35026,dracula,8377.74944017872
MinCount,5,35026,dracula,10618.82819435399
REC,5,35026,dracula,7421.858368266347
AdaptiveSampling,6,35026,dracula,8192.0
PCSA,6,35026,dracula,9817.0
LogLog,6,35026,dracula,9582.887895907928
HLL,6,35026,dracula,8598.766686775889
KMV,6,35026,dracula,8092.098905440225
MinCount,6,35026,dracula,9722.698753260149
REC,6,35026,dracula,8996.648895275655
AdaptiveSampling,7,35026,dracula,8192.0
PCSA,7,35026,dracula,8762.0
LogLog,7,35026,dracula,9188.000042632986
HLL,7,35026,dracula,8475.133438134535
KMV,7,35026,dracula,9125.110999627876
MinCount,7,35026,dracula,9024.714346742137
REC,7,35026,dracula,11588.90314898268
AdaptiveSampling,8,35026,dracula,9088.0
PCSA,8,35026,dracula,9299.0
LogLog,8,35026,dracula,9193.53113646867
HLL,8,35026,dracula,8880.870422987535
KMV,8,35026,dracula,8881.590489602635
MinCount,8,35026,dracula,9263.648897484381
REC,8,35026,dracula,11322.731423573025
AdaptiveSampling,9,35026,dracula,9024.0
PCSA,9,35026,dracula,9212.0
LogLog,9,35026,dracula,9097.193428918403
HLL,9,35026,dracula,8952.357681092977
KMV,9,35026,dracula,9187.180195817573
MinCount,9,35026,dracula,9075.282812473244
REC,9,35026,dracula,10577.91627570238
AdaptiveSampling,2,35026,iliad,16384.0
PCSA,2,35026,iliad,6297.0
LogLog,2,35026,iliad,34389.76985658325
HLL,2,35026,iliad,50755.520854137256
KMV,2,35026,iliad,27091.71701608274
MinCount,2,35026,iliad,9186.991013293253
REC,2,35026,iliad,24073.124304840447
AdaptiveSampling,3,35026,iliad,10240.0
PCSA,3,35026,iliad,9711.0
LogLog,3,35026,iliad,17934.459362578353
HLL,3,35026,iliad,12926.074476628746
KMV,3,35026,iliad,9109.277951895132
MinCount,3,35026,iliad,9985.59229710228
REC,3,35026,iliad,7411.014989635007
AdaptiveSampling,4,35026,iliad,8192.0
PCSA,4,35026,iliad,8905.0
LogLog,4,35026,iliad,13437.06117751432
HLL,4,35026,iliad,9845.490884450724
KMV,4,35026,iliad,10518.817919140736
MinCount,4,35026,iliad,8385.594427002796
REC,4,35026,iliad,5727.316937825021
AdaptiveSampling,5,35026,iliad,7936.0
PCSA,5,35026,iliad,10822.0
LogLog,5,35026,iliad,10422.720560304266
HLL,5,35026,iliad,8658.72811828147
KMV,5,35026,iliad,7725.811094545337
MinCount,5,35026,iliad,10220.933846038224
REC,5,35026,iliad,11419.013988819712
AdaptiveSampling,6,35026,iliad,8192.0
PCSA,6,35026,iliad,8436.0
LogLog,6,35026,iliad,9276.531563293553
HLL,6,35026,iliad,9029.867402419874
KMV,6,35026,iliad,8388.962221433085
MinCount,6,35026,iliad,9883.192354353705
REC,6,35026,iliad,7241.05276905051
AdaptiveSampling,7,35026,iliad,8192.0
PCSA,7,35026,iliad,8857.0
LogLog,7,35026,iliad,9089.02702739999
HLL,7,35026,iliad,9328.40111457108
KMV,7,35026,iliad,8255.87310319241
MinCount,7,35026,iliad,8923.289433410935
REC,7,35026,iliad,6879.772249889201
AdaptiveSampling,8,35026,iliad,8512.0
PCSA,8,35026,iliad,8597.0
LogLog,8,35026,iliad,8803.755577486885
HLL,8,35026,iliad,8837.748657198414
KMV,8,35026,iliad,8743.423854814111
MinCount,8,35026,iliad,9272.766969775363
REC,8,35026,iliad,8353.553312264836
AdaptiveSampling,9,35026,iliad,8832.0
PCSA,9,35026,iliad,8966.0
LogLog,9,35026,iliad,9109.517577818915
HLL,9,35026,iliad,9300.979798093982
KMV,9,35026,iliad,9160.821345708355
MinCount,9,35026,iliad,9193.73541429032
REC,9,35026,iliad,8601.334809261314
AdaptiveSampling,2,35026,mare-balena,4096.0
PCSA,2,35026,mare-balena,4452.0
LogLog,2,35026,mare-balena,3614.7792742251377
HLL,2,35026,mare-balena,1861.0357646516993
KMV,2,35026,mare-balena,4045.2804507390347
MinCount,2,35026,mare-balena,6143.566436847375
REC,2,35026,mare-balena,6309.887241768094
AdaptiveSampling,3,35026,mare-balena,7168.0
PCSA,3,35026,mare-balena,4855.0
LogLog,3,35026,mare-balena,4111.492937043556
HLL,3,35026,mare-balena,2995.425934652552
KMV,3,35026,mare-balena,4640.405011274272
MinCount,3,35026,mare-balena,7227.7808228794365
REC,3,35026,mare-balena,16903.56291339853
AdaptiveSampling,4,35026,mare-balena,5120.0
PCSA,4,35026,mare-balena,4452.0
LogLog,4,35026,mare-balena,5180.695302407839
HLL,4,35026,mare-balena,4445.97560805708
KMV,4,35026,mare-balena,4053.7497291187356
MinCount,4,35026,mare-balena,6797.276240772172
REC,4,35026,mare-balena,3980.561299000283
AdaptiveSampling,5,35026,mare-balena,4864.0
PCSA,5,35026,mare-balena,4751.0
LogLog,5,35026,mare-balena,5325.474210896782
HLL,5,35026,mare-balena,5550.9145732172265
KMV,5,35026,mare-balena,5779.988388970025
MinCount,5,35026,mare-balena,5201.4938855757955
REC,5,35026,mare-balena,4264.990323794125
AdaptiveSampling,6,35026,mare-balena,5248.0
PCSA,6,35026,mare-balena,5295.0
LogLog,6,35026,mare-balena,5058.064701042475
HLL,6,35026,mare-balena,5353.073176392368
KMV,6,35026,mare-balena,4805.711272138836
MinCount,6,35026,mare-balena,5289.766285267283
REC,6,35026,mare-balena,5477.48903937462
AdaptiveSampling,7,35026,mare-balena,4992.0
PCSA,7,35026,mare-balena,5411.0
LogLog,7,35026,mare-balena,5433.712987474884
HLL,7,35026,mare-balena,5525.776269633001
KMV,7,35026,mare-balena,5296.079591488089
MinCount,7,35026,mare-balena,5345.310653948246
REC,7,35026,mare-balena,5039.197529051565
AdaptiveSampling,8,35026,mare-balena,5568.0
PCSA,8,35026,mare-balena,5499.0
LogLog,8,35026,mare-balena,5320.48067777424
HLL,8,35026,mare-balena,5220.537255736119
KMV,8,35026,mare-balena,5341.585725974471
MinCount,8,35026,mare-balena,5252.426776472049
REC,8,35026,mare-balena,5767.63715476953
AdaptiveSampling,9,35026,mare-balena,5408.0
PCSA,9,35026,mare-balena,5869.0
LogLog,9,35026,mare-balena,5423.889469035765
HLL,9,35026,mare-balena,5441.8392824470975
KMV,9,35026,mare-balena,5563.568535147484
MinCount,9,35026,mare-balena,5451.722761201601
REC,9,35026,mare-balena,5555.4551748710455
AdaptiveSampling,2,35026,midsummer-nights-dream,1536.0
PCSA,2,35026,midsummer-nights-dream,3148.0
LogLog,2,35026,midsummer-nights-dream,1519.827466814671
HLL,2,35026,midsummer-nights-dream,2180.90128670121
KMV,2,35026,midsummer-nights-dream,1438.3646175461502
MinCount,2,35026,midsummer-nights-dream,1783.319419783578
REC,2,35026,midsummer-nights-dream,1322.4889800848443
AdaptiveSampling,3,35026,midsummer-nights-dream,1536.0
PCSA,3,35026,midsummer-nights-dream,2647.0
LogLog,3,35026,midsummer-nights-dream,1885.1278234381944
HLL,3,35026,midsummer-nights-dream,2562.4932800348
KMV,3,35026,midsummer-nights-dream,1952.2468328912687
MinCount,3,35026,midsummer-nights-dream,3133.453739750537
REC,3,35026,midsummer-nights-dream,1423.954426176367
AdaptiveSampling,4,35026,midsummer-nights-dream,2048.0
PCSA,4,35026,midsummer-nights-dream,2887.0
LogLog,4,35026,midsummer-nights-dream,2178.2140541582553
HLL,4,35026,midsummer-nights-dream,2594.8478962465488
KMV,4,35026,midsummer-nights-dream,2043.8722036688714
MinCount,4,35026,midsummer-nights-dream,3181.3012547088433
REC,4,35026,midsummer-nights-dream,1922.5617906327773
AdaptiveSampling,5,35026,midsummer-nights-dream,2048.0
PCSA,5,35026,midsummer-nights-dream,2950.0
LogLog,5,35026,midsummer-nights-dream,2288.1156876251966
HLL,5,35026,midsummer-nights-dream,2855.414308048998
KMV,5,35026,midsummer-nights-dream,2858.261014188585
MinCount,5,35026,midsummer-nights-dream,3664.0149404996537
REC,5,35026,midsummer-nights-dream,2947.847593712233
AdaptiveSampling,6,35026,midsummer-nights-dream,3008.0
PCSA,6,35026,midsummer-nights-dream,2856.0
LogLog,6,35026,midsummer-nights-dream,2344.386592263471
HLL,6,35026,midsummer-nights-dream,2559.9275823636267
KMV,6,35026,midsummer-nights-dream,2763.1678370022773
MinCount,6,35026,midsummer-nights-dream,3232.1311828216185
REC,6,35026,midsummer-nights-dream,2811.712496965477
AdaptiveSampling,7,35026,midsummer-nights-dream,3008.0
PCSA,7,35026,midsummer-nights-dream,2982.0
LogLog,7,35026,midsummer-nights-dream,2687.59055143304
HLL,7,35026,midsummer-nights-dream,2897.2137258712255
KMV,7,35026,midsummer-nights-dream,2954.694092413973
MinCount,7,35026,midsummer-nights-dream,3431.0994710022255
REC,7,35026,midsummer-nights-dream,3158.825634321183
AdaptiveSampling,8,35026,midsummer-nights-dream,2864.0
PCSA,8,35026,midsummer-nights-dream,3200.0
LogLog,8,35026,midsummer-nights-dream,2755.5452941756566
HLL,8,35026,midsummer-nights-dream,2902.155906175491
KMV,8,35026,midsummer-nights-dream,3009.426860075859
MinCount,8,35026,midsummer-nights-dream,3402.5347606107466
REC,8,35026,midsummer-nights-dream,3007.263217848513
AdaptiveSampling,9,35026,midsummer-nights-dream,2904.0
PCSA,9,35026,midsummer-nights-dream,3123.0
LogLog,9,35026,midsummer-nights-dream,2949.4000687331586
HLL,9,35026,midsummer-nights-dream,3088.1753023230904
KMV,9,35026,midsummer-nights-dream,3049.9884216805467
MinCount,9,35026,midsummer-nights-dream,3158.4928862898473
REC,9,35026,midsummer-nights-dream,3210.2731857349013
AdaptiveSampling,2,35026,quijote,32768.0
PCSA,2,35026,quijote,25189.0
LogLog,2,35026,quijote,24317.239469034736
HLL,2,35026,quijote,21473.489592134993
KMV,2,35026,quijote,37397.51345420983
MinCount,2,35026,quijote,30523.033726017857
REC,2,35026,quijote,143491.96274686127
AdaptiveSampling,3,35026,quijote,57344.0
PCSA,3,35026,quijote,29954.0
LogLog,3,35026,quijote,30162.04517501111
HLL,3,35026,quijote,33640.93741994404
KMV,3,35026,quijote,46075.21830456005
MinCount,3,35026,quijote,29185.329537059777
REC,3,35026,quijote,43372.46573829733
AdaptiveSampling,4,35026,quijote,36864.0
PCSA,4,35026,quijote,27468.0
LogLog,4,35026,quijote,34851.424866532085
HLL,4,35026,quijote,35964.26128810504
KMV,4,35026,quijote,37086.04744632484
MinCount,4,35026,quijote,28039.659038631697
REC,4,35026,quijote,35308.79534399461
AdaptiveSampling,5,35026,quijote,32768.0
PCSA,5,35026,quijote,29313.0
LogLog,5,35026,quijote,35825.37738775367
HLL,5,35026,quijote,32087.17971404306
KMV,5,35026,quijote,33529.597451887326
MinCount,5,35026,quijote,21938.72010102648
REC,5,35026,quijote,34574.56231922914
AdaptiveSampling,6,35026,quijote,31232.0
PCSA,6,35026,quijote,28375.0
LogLog,6,35026,quijote,35532.9482340551
HLL,6,35026,quijote,34854.75914412636
KMV,6,35026,quijote,30848.620816447798
MinCount,6,35026,quijote,26137.82181787938
REC,6,35026,quijote,23895.38186596896
AdaptiveSampling,7,35026,quijote,28672.0
PCSA,7,35026,quijote,24252.0
LogLog,7,35026,quijote,32979.57411528471
HLL,7,35026,quijote,28548.68010422093
KMV,7,35026,quijote,26684.21379175358
MinCount,7,35026,quijote,21759.80164295702
REC,7,35026,quijote,24085.595981775266
AdaptiveSampling,8,35026,quijote,27776.0
PCSA,8,35026,quijote,23161.0
LogLog,8,35026,quijote,29056.224340941026
HLL,8,35026,quijote,24770.03464071292
KMV,8,35026,quijote,25512.933557895914
MinCount,8,35026,quijote,22036.406649943907
REC,8,35026,quijote,22576.63925720483
AdaptiveSampling,9,35026,quijote,23616.0
PCSA,9,35026,quijote,23990.0
LogLog,9,35026,quijote,26616.512651674082
HLL,9,35026,quijote,23679.523126355718
KMV,9,35026,quijote,22880.3909878255
MinCount,9,35026,quijote,22183.60190983725
REC,9,35026,quijote,25904.959273641645
AdaptiveSampling,2,35026,valley-fear,8192.0
PCSA,2,35026,valley-fear,5295.0
LogLog,2,35026,valley-fear,8597.442464145812
HLL,2,35026,valley-fear,6491.9852255291835
KMV,2,35026,valley-fear,9089.121249871263
MinCount,2,35026,valley-fear,5103.444817023178
REC,2,35026,valley-fear,2583.9394142282113
AdaptiveSampling,3,35026,valley-fear,12288.0
PCSA,3,35026,valley-fear,5774.0
LogLog,3,35026,valley-fear,10663.893338852671
HLL,3,35026,valley-fear,11408.665733720154
KMV,3,35026,valley-fear,8106.124052009008
MinCount,3,35026,valley-fear,7633.632385433705
REC,3,35026,valley-fear,5855.406905390622
AdaptiveSampling,4,35026,valley-fear,9216.0
PCSA,4,35026,valley-fear,5529.0
LogLog,4,35026,valley-fear,9098.607317089572
HLL,4,35026,valley-fear,8465.350857919777
KMV,4,35026,valley-fear,10409.094578795628
MinCount,4,35026,valley-fear,5741.526021453553
REC,4,35026,valley-fear,3525.9193513635723
AdaptiveSampling,5,35026,valley-fear,6912.0
PCSA,5,35026,valley-fear,5650.0
LogLog,5,35026,valley-fear,7696.273117639264
HLL,5,35026,valley-fear,6939.054883280151
KMV,5,35026,valley-fear,6301.361727136678
MinCount,5,35026,valley-fear,5693.316790796413
REC,5,35026,valley-fear,3888.8063536212235
AdaptiveSampling,6,35026,valley-fear,5888.0
PCSA,6,35026,valley-fear,5070.0
LogLog,6,35026,valley-fear,6924.502831289396
HLL,6,35026,valley-fear,6590.6215621830015
KMV,6,35026,valley-fear,6384.917516412526
MinCount,6,35026,valley-fear,5913.330754294205
REC,6,35026,valley-fear,6297.849634482143
AdaptiveSampling,7,35026,valley-fear,5440.0
PCSA,7,35026,valley-fear,5559.0
LogLog,7,35026,valley-fear,6154.432634057887
HLL,7,35026,valley-fear,5843.540988843883
KMV,7,35026,valley-fear,5349.800156566691
MinCount,7,35026,valley-fear,6177.290062774266
REC,7,35026,valley-fear,5752.116230305637
AdaptiveSampling,8,35026,valley-fear,5280.0
PCSA,8,35026,valley-fear,5901.0
LogLog,8,35026,valley-fear,5849.346048004265
HLL,8,35026,valley-fear,5979.563234822507
KMV,8,35026,valley-fear,5761.316671029935
MinCount,8,35026,valley-fear,6177.385683398853
REC,8,35026,valley-fear,6559.658580752553
AdaptiveSampling,9,35026,valley-fear,5792.0
PCSA,9,35026,valley-fear,5893.0
LogLog,9,35026,valley-fear,5795.892769827249
HLL,9,35026,valley-fear,5932.56389949464
KMV,9,35026,valley-fear,5649.095973688663
MinCount,9,35026,valley-fear,5751.484029259522
REC,9,35026,valley-fear,6570.65220301111
AdaptiveSampling,2,35026,war-peace,32768.0
PCSA,2,35026,war-peace,14977.0
LogLog,2,35026,war-peace,17194.884928291624
HLL,2,35026,war-peace,21473.489592134993
KMV,2,35026,war-peace,27091.71701608274
MinCount,2,35026,war-peace,9658.912157578274
REC,2,35026,war-peace,1653.3612251060554
AdaptiveSampling,3,35026,war-peace,20480.0
PCSA,3,35026,war-peace,9711.0
LogLog,3,35026,war-peace,25363.15566438744
HLL,3,35026,war-peace,22620.630334100304
KMV,3,35026,war-peace,22215.51770863275
MinCount,3,35026,war-peace,11945.3395029207
REC,3,35026,war-peace,19016.63327757335
AdaptiveSampling,4,35026,war-peace,30720.0
PCSA,4,35026,war-peace,14342.0
LogLog,4,35026,war-peace,24643.678857138304
HLL,4,35026,war-peace,23332.186042283018
KMV,4,35026,war-peace,20510.46843815215
MinCount,4,35026,war-peace,14479.767153232502
REC,4,35026,war-peace,21739.20778583289
AdaptiveSampling,5,35026,war-peace,21504.0
PCSA,5,35026,war-peace,17056.0
LogLog,5,35026,war-peace,19115.353789982935
HLL,5,35026,war-peace,15368.957957646118
KMV,5,35026,war-peace,17440.975210820678
MinCount,5,35026,war-peace,15160.797244128784
REC,5,35026,war-peace,24646.091356940567
AdaptiveSampling,6,35026,war-peace,16896.0
PCSA,6,35026,war-peace,15640.0
LogLog,6,35026,war-peace,17385.775212727396
HLL,6,35026,war-peace,15859.438057748932
KMV,6,35026,war-peace,16942.757710239162
MinCount,6,35026,war-peace,15029.617581428754
REC,6,35026,war-peace,22809.352764215084
AdaptiveSampling,7,35026,war-peace,17408.0
PCSA,7,35026,war-peace,15810.0
LogLog,7,35026,war-peace,17034.360280306813
HLL,7,35026,war-peace,15256.587051326012
KMV,7,35026,war-peace,16328.227412766058
MinCount,7,35026,war-peace,17707.770447969604
REC,7,35026,war-peace,21599.263987343125
AdaptiveSampling,8,35026,war-peace,16640.0
PCSA,8,35026,war-peace,16826.0
LogLog,8,35026,war-peace,17465.06784103107
HLL,8,35026,war-peace,17116.2857820554
KMV,8,35026,war-peace,17420.82390940533
MinCount,8,35026,war-peace,18181.99606493271
REC,8,35026,war-peace,20320.851015925164
AdaptiveSampling,9,35026,war-peace,17216.0
PCSA,9,35026,war-peace,17010.0
LogLog,9,35026,war-peace,17235.32417027958
HLL,9,35026,war-peace,17476.634155045434
